Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+procedure_type,#indicator+procedure+name,#indicator+application_type+code,#indicator+application_type,#indicator+application_data_type,#indicator+application_data,#indicator+application_average_persons+num,#inneed+asylum_seekers+applications
2022,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,7
2022,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,121
2022,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,5
2022,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,1039
2022,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,1738
2022,SDN,FRA,Sudan,France,G,Government,A,Appeal,P,Persons,0,107
2022,SDN,FRA,Sudan,France,G,Government,R,Repeat,P,Persons,0,209
2022,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0,181
2022,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,3191
2022,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0,34
2022,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,344
2022,SDN,DEU,Sudan,Germany,G,Government,J,Judiciary,P,Persons,0,167
2022,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,65
2022,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,18
2022,SDN,GRC,Sudan,Greece,G,Government,A,Appeal,P,Persons,0,27
2022,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,453
2022,SDN,GRC,Sudan,Greece,G,Government,R,Repeat,P,Persons,0,18
2022,SDN,HRV,Sudan,Croatia,G,Government,N,New,P,Persons,0,5
2022,SDN,IND,Sudan,India,U,UNHCR,A,Appeal,P,Persons,0,28
2022,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,61
2022,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,5
2022,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,97
2022,SDN,IRQ,Sudan,Iraq,U,UNHCR,N,New,P,Persons,0,191
2022,SDN,ISR,Sudan,Israel,G,Government,N,New,P,Persons,0,110
2022,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,269
2022,SDN,JOR,Sudan,Jordan,U,UNHCR,A,Appeal,P,Persons,0,10
2022,SDN,KEN,Sudan,Kenya,G,Government,N,New,P,Persons,0,426
2022,SDN,KOR,Sudan,Republic of Korea,G,Government,A,Appeal,P,Persons,0,24
2022,SDN,KOR,Sudan,Republic of Korea,G,Government,N,New,P,Persons,0,27
2022,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,9709
2022,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,217
2022,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,506
2022,SDN,LTU,Sudan,Lithuania,G,Government,N,New,P,Persons,0,6
2022,SDN,LUX,Sudan,Luxembourg,G,Government,N,New,P,Persons,0,12
2022,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,24
2022,SDN,MEX,Sudan,Mexico,G,Government,N,New,P,Persons,0,11
2022,SDN,MLI,Sudan,Mali,G,Government,N,New,P,Persons,0,7
2022,SDN,MYS,Sudan,Malaysia,U,UNHCR,A,Appeal,P,Persons,0,13
2022,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,10
2022,SDN,MAR,Sudan,Morocco,U,UNHCR,A,Appeal,P,Persons,0,35
2022,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,1098
2022,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,24
2022,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,195
2022,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0,30
2022,SDN,NER,Sudan,Niger,G,Government,A,Appeal,P,Persons,0,5
2022,SDN,NER,Sudan,Niger,G,Government,N,New,P,Persons,0,819
2022,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,167
2022,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,7
2022,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,5
2022,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,21
2022,SDN,PHL,Sudan,Philippines,G,Government,N,New,P,Persons,0,36
2022,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,33
2022,SDN,PRT,Sudan,Portugal,G,Government,N,New,P,Persons,0,12
2022,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,65
2022,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,6
2022,SDN,RWA,Sudan,Rwanda,U,UNHCR,N,New,P,Persons,0,212
2022,SDN,SOM,Sudan,Somalia,U,UNHCR,N,New,P,Persons,0,5
2022,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,642
2022,SDN,SVK,Sudan,Slovakia,G,Government,N,New,P,Persons,0,5
2022,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,14
2022,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,50
2022,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,17
2022,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,51
2022,SDN,CHE,Sudan,Switzerland,G,Government,R,Repeat,P,Persons,0,5
2022,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,A,Appeal,P,Persons,0,19
2022,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0,24
2022,SDN,THA,Sudan,Thailand,U,UNHCR,N,New,P,Persons,0,5
2022,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,205
2022,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,838
2022,SDN,UKR,Sudan,Ukraine,G,Government,J,Judiciary,P,Persons,0,5
2022,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,27
2022,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,30
2022,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,123
2022,SDN,YEM,Sudan,Yemen,U,UNHCR,N,New,P,Persons,0,6
2023,SDN,DZA,Sudan,Algeria,U,UNHCR,N,New,P,Persons,0,96
2023,SDN,EGY,Sudan,Egypt,U,UNHCR,A,Appeal,P,Persons,0,416
2023,SDN,EGY,Sudan,Egypt,U,UNHCR,N,New,P,Persons,0,152821
2023,SDN,AUS,Sudan,Australia,G,Government,N,New,P,Persons,0,391
2023,SDN,AUT,Sudan,Austria,G,Government,N,New,P,Persons,0,90
2023,SDN,BEL,Sudan,Belgium,G,Government,N,New,P,Persons,0,185
2023,SDN,BEL,Sudan,Belgium,G,Government,A,Appeal,P,Persons,0,35
2023,SDN,BEL,Sudan,Belgium,G,Government,R,Repeat,P,Persons,0,47
2023,SDN,BEN,Sudan,Benin,G,Government,N,New,P,Persons,0,25
2023,SDN,BLR,Sudan,Belarus,G,Government,N,New,P,Persons,0,6
2023,SDN,BRA,Sudan,Brazil,G,Government,N,New,P,Persons,0,18
2023,SDN,BGR,Sudan,Bulgaria,G,Government,NR,New and repeat,P,Persons,0,8
2023,SDN,CAN,Sudan,Canada,G,Government,A,Appeal,P,Persons,0,5
2023,SDN,CAN,Sudan,Canada,G,Government,N,New,P,Persons,0,841
2023,SDN,CAF,Sudan,Central African Republic,G,Government,N,New,P,Persons,0,5
2023,SDN,TCD,Sudan,Chad,G,Government,N,New,P,Persons,0,471
2023,SDN,CMR,Sudan,Cameroon,U,UNHCR,A,Appeal,P,Persons,0,5
2023,SDN,CMR,Sudan,Cameroon,U,UNHCR,N,New,P,Persons,0,81
2023,SDN,COG,Sudan,Congo,G,Government,N,New,P,Persons,0,42
2023,SDN,CYP,Sudan,Cyprus,G,Government,N,New,P,Persons,0,7
2023,SDN,DNK,Sudan,Denmark,G,Government,N,New,P,Persons,0,34
2023,SDN,DJI,Sudan,Djibouti,G,Government,N,New,P,Persons,0,5
2023,SDN,ETH,Sudan,Ethiopia,J,Joint,N,New,P,Persons,0,19
2023,SDN,FIN,Sudan,Finland,G,Government,N,New,P,Persons,0,30
2023,SDN,FRA,Sudan,France,G,Government,N,New,P,Persons,0,3094
2023,SDN,FRA,Sudan,France,G,Government,RA,,P,Persons,0,349
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0,78
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0,3453
2023,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0,69
2023,SDN,GEO,Sudan,Georgia,G,Government,N,New,P,Persons,0,10
2023,SDN,DEU,Sudan,Germany,G,Government,N,New,P,Persons,0,862
2023,SDN,DEU,Sudan,Germany,G,Government,A,Appeal,P,Persons,0,139
2023,SDN,DEU,Sudan,Germany,G,Government,R,Repeat,P,Persons,0,88
2023,SDN,GHA,Sudan,Ghana,G,Government,N,New,P,Persons,0,66
2023,SDN,GRC,Sudan,Greece,G,Government,A,Appeal,P,Persons,0,21
2023,SDN,GRC,Sudan,Greece,G,Government,N,New,P,Persons,0,972
2023,SDN,GRC,Sudan,Greece,G,Government,R,Repeat,P,Persons,0,12
2023,SDN,HRV,Sudan,Croatia,G,Government,N,New,P,Persons,0,7
2023,SDN,IND,Sudan,India,U,UNHCR,A,Appeal,P,Persons,0,9
2023,SDN,IND,Sudan,India,U,UNHCR,N,New,P,Persons,0,605
2023,SDN,IRL,Sudan,Ireland,G,Government,A,Appeal,P,Persons,0,8
2023,SDN,IRL,Sudan,Ireland,G,Government,N,New,P,Persons,0,167
2023,SDN,ISR,Sudan,Israel,G,Government,N,New,P,Persons,0,85
2023,SDN,ITA,Sudan,Italy,G,Government,N,New,P,Persons,0,249
2023,SDN,ITA,Sudan,Italy,G,Government,R,Repeat,P,Persons,0,6
2023,SDN,JOR,Sudan,Jordan,U,UNHCR,R,Repeat,P,Persons,0,42
2023,SDN,KEN,Sudan,Kenya,G,Government,N,New,P,Persons,0,1441
2023,SDN,KOR,Sudan,Republic of Korea,G,Government,N,New,P,Persons,0,24
2023,SDN,LBY,Sudan,Libya,U,UNHCR,N,New,P,Persons,0,18275
2023,SDN,LBN,Sudan,Lebanon,U,UNHCR,A,Appeal,P,Persons,0,147
2023,SDN,LBN,Sudan,Lebanon,U,UNHCR,N,New,P,Persons,0,538
2023,SDN,LSO,Sudan,Lesotho,G,Government,N,New,P,Persons,0,5
2023,SDN,LUX,Sudan,Luxembourg,G,Government,N,New,P,Persons,0,130
2023,SDN,LVA,Sudan,Latvia,G,Government,N,New,P,Persons,0,6
2023,SDN,MRT,Sudan,Mauritania,U,UNHCR,N,New,P,Persons,0,28
2023,SDN,MYS,Sudan,Malaysia,U,UNHCR,N,New,P,Persons,0,64
2023,SDN,MAR,Sudan,Morocco,U,UNHCR,A,Appeal,P,Persons,0,9
2023,SDN,MAR,Sudan,Morocco,U,UNHCR,N,New,P,Persons,0,416
2023,SDN,MLT,Sudan,Malta,G,Government,N,New,P,Persons,0,75
2023,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0,809
2023,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0,19
2023,SDN,NER,Sudan,Niger,G,Government,A,Appeal,P,Persons,0,32
2023,SDN,NER,Sudan,Niger,G,Government,N,New,P,Persons,0,374
2023,SDN,NER,Sudan,Niger,J,Joint,N,New,P,Persons,0,82
2023,SDN,NGA,Sudan,Nigeria,G,Government,N,New,P,Persons,0,254
2023,SDN,NOR,Sudan,Norway,G,Government,A,Appeal,P,Persons,0,7
2023,SDN,NOR,Sudan,Norway,G,Government,N,New,P,Persons,0,41
2023,SDN,NOR,Sudan,Norway,G,Government,R,Repeat,P,Persons,0,5
2023,SDN,NZL,Sudan,New Zealand,G,Government,N,New,P,Persons,0,13
2023,SDN,PAK,Sudan,Pakistan,U,UNHCR,N,New,P,Persons,0,9
2023,SDN,PER,Sudan,Peru,G,Government,N,New,P,Persons,0,17
2023,SDN,PHL,Sudan,Philippines,U,UNHCR,N,New,P,Persons,0,64
2023,SDN,POL,Sudan,Poland,G,Government,A,Appeal,P,Persons,0,5
2023,SDN,POL,Sudan,Poland,G,Government,N,New,P,Persons,0,19
2023,SDN,ROU,Sudan,Romania,G,Government,N,New,P,Persons,0,104
2023,SDN,ROU,Sudan,Romania,G,Government,R,Repeat,P,Persons,0,7
2023,SDN,ZAF,Sudan,South Africa,G,Government,NR,New and repeat,P,Persons,0,8
2023,SDN,RUS,Sudan,Russian Federation,G,Government,N,New,P,Persons,0,42
2023,SDN,RWA,Sudan,Rwanda,G,Government,N,New,P,Persons,0,11
2023,SDN,RWA,Sudan,Rwanda,U,UNHCR,N,New,P,Persons,0,231
2023,SDN,SEN,Sudan,Senegal,G,Government,N,New,P,Persons,0,7
2023,SDN,SOM,Sudan,Somalia,U,UNHCR,N,New,P,Persons,0,23
2023,SDN,ESP,Sudan,Spain,G,Government,N,New,P,Persons,0,304
2023,SDN,SRB,Sudan,Serbia,G,Government,N,New,P,Persons,0,6
2023,SDN,SVN,Sudan,Slovenia,G,Government,N,New,P,Persons,0,7
2023,SDN,SWE,Sudan,Sweden,G,Government,A,Appeal,P,Persons,0,57
2023,SDN,SWE,Sudan,Sweden,G,Government,N,New,P,Persons,0,61
2023,SDN,SWE,Sudan,Sweden,G,Government,R,Repeat,P,Persons,0,20
2023,SDN,CHE,Sudan,Switzerland,G,Government,N,New,P,Persons,0,203
2023,SDN,CHE,Sudan,Switzerland,G,Government,R,Repeat,P,Persons,0,5
2023,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,R,Repeat,P,Persons,0,92
2023,SDN,TZA,Sudan,United Republic of Tanzania,G,Government,N,New,P,Persons,0,32
2023,SDN,THA,Sudan,Thailand,U,UNHCR,N,New,P,Persons,0,5
2023,SDN,TUN,Sudan,Tunisia,U,UNHCR,N,New,P,Persons,0,4685
2023,SDN,UGA,Sudan,Uganda,G,Government,N,New,P,Persons,0,904
2023,SDN,USA,Sudan,United States of America,G,Government,A,Appeal,P,Persons,0,15
2023,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,237
2023,SDN,USA,Sudan,United States of America,G,Government,N,New,P,Persons,0,500
2023,SDN,YEM,Sudan,Yemen,U,UNHCR,N,New,P,Persons,0,51
2023,SDN,ZMB,Sudan,Zambia,G,Government,N,New,P,Persons,0,5
